id,proper,mag,absmag,ci,x,y,z
72432,,4.54,5.406,0.72,-4.650321,-4.313397,2.196442
72456,,4.32,-1.146,-0.154,-65.752375,-61.121404,-85.416131
72938,,4.47,2.321,0.318,-19.200694,-18.734445,-2.038952
72972,,4.63,-1.114,1.59,-41.041157,-40.184665,128.600839
73046,,2.68,-2.668,-0.184,-60.951955,-60.176134,-80.247234
73107,,3.13,-2.22,-0.208,-61.87283,-61.421692,-78.787457
73246,,4.91,0.139,0,-62.675871,-63.210037,-13.333557
73327,Nekkar,3.49,-0.706,0.956,-36.876434,-37.508062,44.750903
73340,,4.8,-0.483,1.506,-72.311167,-73.654077,48.148906
73392,,4.39,0.502,1.026,-41.79953,-42.871209,2.186454
73467,,4.83,4.344,0.647,-5.858189,-6.055134,9.244209
73486,Brachium,3.25,-1.483,1.674,-55.51919,-57.527085,-37.760649
73517,,4.52,0.133,1.24,-46.60506,-48.449153,34.176087
73579,,3.91,-1.756,-0.144,-63.981638,-66.905071,-99.451605
73768,,4.93,3.474,0.429,-12.138752,-12.937889,8.223444
73889,,4.07,-2.814,-0.162,-113.806447,-122.946676,-169.179119
74148,,3.88,0.171,-0.029,-24.36173,-27.040918,-41.484457
74164,,4.54,-0.79,-0.071,-73.216302,-81.473155,-39.418088
74167,,3.41,0.63,0.918,-14.765283,-16.43956,-28.383941
74221,,4.83,-1.115,-0.177,-73.468343,-82.188968,-108.333069
74376,,4.91,-3.976,0.374,-337.201135,-383.227256,-313.043658
74438,,3.46,0.599,0.961,-20.5232,-23.506036,20.509246
74556,Zubeneschamali,2.61,-1.16,-0.071,-36.549398,-42.420251,-9.252607
74595,,4.07,1.645,0.088,-10.304156,-12.012956,-26.134351
74608,,4.85,-0.635,1.26,-36.147448,-42.191897,-111.974081
74628,,4.35,-0.648,1.1,-56.151802,-65.647023,-50.174358
74682,,4.27,-0.792,-0.086,-44.694142,-52.577545,-76.305318
74717,,2.87,-0.885,0.014,-13.248562,-15.637336,-52.51191
74868,Pherkad,3,-2.87,0.058,-29.797327,-35.741213,141.814461
74912,,3.22,-3.945,-0.227,-131.223518,-158.301112,-176.532145
74948,,3.57,-1.06,1.534,-43.289327,-52.423754,-49.870803
74977,,4.99,2.217,0.515,-15.270778,-18.547654,-26.615201
75035,,3.37,-2.609,-0.191,-70.733584,-86.328198,-110.402888
75075,,4.54,-1.47,-0.155,-80.54436,-98.718294,-95.516062
75083,,4.99,3.73,0.577,-9.748862,-11.953838,9.009316
75094,,4.48,-1.212,0.169,-44.315595,-54.422257,-118.299395
75150,,4.92,2.447,0.453,-19.315192,-23.894489,-5.596007
75182,Alkalurops,4.31,1.609,0.309,-17.300377,-21.457918,21.056469
75229,Edasich,3.29,0.831,1.166,-10.015969,-12.471787,26.585776
75272,,4.6,-0.802,0,-58.64798,-73.294368,-75.294841
75466,Nusakan,3.66,0.985,0.319,-18.45833,-23.589253,16.675351
75777,,5,-2.095,1.545,-34.710382,-45.818632,256.095209
75811,,4.98,-0.399,0.086,-54.221334,-71.812586,77.944174
75895,,4.14,-1.165,-0.127,-58.818354,-78.716957,59.88489
75987,,4.61,2.303,1,-16.923971,-22.908696,-5.055242
76035,Alphecca,2.22,0.41,0.032,-12.176093,-16.558746,10.343974
76044,,3.8,-0.423,0.268,-40.700384,-55.408101,12.790326
76065,,2.8,-2.753,-0.216,-57.388809,-78.369378,-84.935884
76100,Zubenelhakrabi,3.91,0.414,1.007,-28.510476,-39.071229,-12.769777
76137,,4.55,-1.04,-0.175,-54.620726,-75.101405,-92.728795
76206,,4.11,0.154,1.161,-14.537768,-20.142359,-56.634489
76235,,3.6,-0.581,1.361,-35.331726,-49.089777,-32.34227
76317,,4.34,0.209,1.412,-28.655317,-40.193087,-45.338837
76365,,3.66,-1.595,-0.177,-56.468031,-79.646617,-55.864673
76433,,4.64,-1.169,-0.103,-67.060303,-95.220854,86.607536
76469,,4.66,0.519,0.964,-31.911503,-45.475588,-38.056383
76506,,4.97,-0.375,1.302,-61.407298,-87.928448,-47.34271
76593,,4.64,3.433,0.413,-7.060857,-10.196187,-12.256524
76616,,4.51,0.683,0.062,-31.169694,-45.162348,19.615863
76644,,4.75,-0.13,1.574,-50.473595,-73.402915,-31.858778
76709,,4.75,-0.486,-0.151,-51.68183,-75.680182,-63.481486
76716,,3.81,0.554,0.02,-22.633064,-33.161033,19.838868
76819,,4.29,-0.978,0.038,-13.368655,-19.830791,110.565025
76835,Unukalhai,2.63,0.852,1.167,-12.5786,-18.695648,2.537718
76997,,3.65,0.264,0.073,-25.268927,-38.245168,12.644945
77022,,4.42,4.002,0.604,-6.61701,-10.039373,1.551618
77214,Gudja,4.09,-1.253,1.616,-60.303137,-93.518027,36.45959
77276,,4.59,1.004,0.794,-25.233535,-39.454341,22.911467
77280,,3.54,-0.04,-0.036,-27.963131,-43.733196,-3.11142
77386,,3.71,2.038,0.147,-11.504554,-18.201236,1.686207
77398,,3.97,0.085,-0.045,-26.597559,-42.137857,-33.141039
77399,,4.63,-1.276,-0.072,-72.942357,-115.583258,-65.928041
77420,,4.79,2.369,0.996,-13.201328,-20.969886,17.777763
77426,,4.74,-0.562,1.534,-57.164285,-90.832595,41.150151
77524,,4.6,3.594,0.563,-6.184702,-9.962833,10.727031
77604,,4.59,-1.349,-0.073,-72.9707,-118.626076,-65.914612
77617,,4.13,0.565,1.003,-25.878383,-42.157652,-14.868305
77716,,2.83,2.367,0.315,-2.869157,-4.734869,-11.070637
77836,,3.85,3.594,0.478,-5.56255,-9.299226,3.038014
77868,Iklil,3.87,-1.933,-0.199,-64.636099,-108.519131,-70.633018
77923,,4.14,-0.019,1.231,-30.827626,-52.120195,30.691703
77944,,4.96,2.33,0.269,-9.851524,-16.689694,27.422336
77971,,4.95,-0.834,-0.08,-70.468723,-119.858644,-35.387341
78029,Fang,2.89,-3.381,-0.18,-81.301517,-139.203202,-79.023364
78087,,4.99,-0.64,0.988,-50.061036,-86.276885,-89.01174
78148,,3.42,-2.24,-0.206,-53.049208,-91.997111,-84.160334
78165,Dschubba,2.29,-3.599,-0.117,-69.332609,-120.492107,-57.928452
78256,,4.98,0.078,-0.05,-41.006057,-72.068531,47.585683
78290,,4.01,2.395,0.528,-5.406623,-9.545392,17.947647
78316,,4.82,1.123,0.066,-24.857149,-44.067053,21.272513
78354,,4.72,-0.563,-0.094,-38.693912,-68.950542,81.980038
78400,,4.65,0.51,0.902,-21.436686,-38.362307,-50.964612
78411,,4.96,0.941,1.234,-27.911645,-50.01563,-27.769154
78416,,4.9,-0.542,-0.146,-46.648755,-83.642133,-76.460056
78423,,4.63,1.653,0.252,-10.219274,-18.348137,-33.318582
78580,Acrab,2.56,-2.906,-0.065,-55.881427,-102.320756,-41.98604
78581,Acrab B,4.9,-0.534,-0.024,-55.06152,-100.825111,-41.363651
78673,,4.73,1.859,0.23,-12.567618,-23.26531,-26.603102
78678,,4.22,-1.3,-0.184,-48.315728,-89.537659,-76.118957
78693,,3.93,-1.869,-0.046,-64.096463,-119.048882,-51.007488
78750,,4.31,-0.44,0.831,-39.288097,-73.429979,-31.749432
78804,Marsic,5,-0.26,0.931,-50.571259,-95.186266,33.050231
78861,,4.23,0.249,-0.045,-20.653027,-39.159373,44.171451
78879,,4.73,1.962,1.015,-13.395982,-25.453931,21.277041
79134,Jabbah,4,-1.812,0.076,-62.219516,-122.106847,-48.424462
79135,,4.93,1.537,0.087,-21.326559,-41.855643,-8.337413
79164,,4.58,-1.254,-0.172,-58.749059,-115.679869,-68.771937
79270,,4.95,-0.64,1.017,-34.049566,-67.905705,-107.012462
79352,Yed Prior,2.73,-0.869,1.584,-23.290749,-46.890988,-3.380547
79423,,3.86,-2.49,1.105,-36.369544,-74.106715,-166.92277
79548,,4.97,-3.298,0.788,-125.594972,-260.4305,-345.408995
79580,,4.95,2.584,0.393,-3.16421,-6.597182,28.821068
79639,,4.8,1.721,0.008,-15.561451,-32.734844,-19.773139
79640,Yed Posterior,3.23,0.661,0.966,-13.962311,-29.378579,-2.669978
79750,,3.91,-0.961,-0.151,-27.579279,-58.969611,68.155258
79759,,4.01,1.028,1.08,-10.705758,-22.916885,-30.311157
79805,,4.68,-2.163,1.68,-19.292589,-41.537057,-229.112108
79837,,4.55,-2.603,0.758,-103.308338,-223.161079,-110.3597
79870,Alniyat,2.9,-3.749,0.299,-80.536239,-175.075401,-92.301792
79928,,3.74,-0.117,0.299,-23.156213,-50.764845,19.379328
79938,,4.82,2.642,0.338,-11.298928,-24.814028,0.489742
79939,,4.86,1.11,0.97,-19.996134,-43.926804,28.876225
80089,Athebyne,2.73,0.476,0.91,-5.477258,-12.300885,24.814526
80101,,4.48,0.548,0.996,-23.347455,-52.502771,-20.956111
80221,Cujam,4.57,0.146,0.002,-29.840058,-68.151905,18.595479
80232,,4.57,-0.652,0.227,-40.680497,-93.09769,-44.064588
80327,,4.22,-1.815,0.217,-60.281719,-140.349876,-50.979132
80339,,4.46,-1.596,-0.07,-43.237191,-100.860395,-119.987381
80385,,4.62,1.559,0.185,-15.861867,-37.279145,-5.962071
80406,,4.94,-0.93,-0.051,-21.123039,-49.752839,139.122681
80442,,4.9,4.483,0.555,-1.604938,-3.802618,-11.392224
80460,,4.83,-0.349,1.289,-31.377501,-74.500728,72.485826
80519,Antares,1.06,-5.089,1.865,-58.542602,-140.307591,-75.574766
80570,,4.79,-0.725,-0.116,-43.820533,-106.064194,-53.794689
80571,Kornephoros,2.78,-0.37,0.947,-15.155861,-36.689058,15.62843
80637,Marfik,3.82,0.195,0.022,-20.104527,-49.089266,1.837527
80648,,4.29,-0.076,0.924,-27.057672,-66.252771,-21.351768
80665,,4.24,-1.913,-0.168,-52.724123,-129.490726,-96.826889
80729,,4.45,0.882,0.13,-17.999307,-44.626441,-18.922208
80762,,4.84,-0.32,1.495,-39.257539,-97.909002,21.438472
80819,,3.86,0.458,0.923,-3.402312,-8.577006,-47.018913
80876,,4.86,-15.14,0.045,-26319.328919,-66887.114646,-69522.707339
80880,,4.2,-0.723,-0.013,-26.078761,-66.292176,65.133106
81020,Paikauhale,2.82,-2.992,-0.206,-45.960032,-119.546841,-68.7205
81058,,4.18,-0.927,1.535,-30.608471,-80.128932,-60.632448
81130,,2.54,-2.711,0.038,-39.017319,-103.200447,-20.582092
81249,,4.86,-0.66,1.562,-28.98069,-78.289781,95.792318
81411,,4.84,-1.928,1.212,-32.76434,-91.154503,203.894615
81444,,2.81,2.66,0.65,-3.073152,-8.593139,5.615032
81474,,4.91,-0.599,1.095,-40.404777,-113.427584,-38.525124
81583,,3.48,0.867,0.916,-8.555377,-24.463195,20.928253
81602,,4.23,0.818,1.06,-3.425923,-9.82102,-46.985394
81770,,4.84,2.756,0.375,-4.580191,-13.550466,21.84311
81830,,4.21,-0.637,0.897,-4.098102,-12.242736,92.297935
82022,Atria,1.91,-3.482,1.447,-13.127447,-40.804561,-111.826781
82070,,4.82,1.108,0.087,-11.66607,-36.574998,39.731338
82112,,3.77,-1.043,1.562,-14.233672,-44.996851,-78.673358
82118,,4.64,2.116,0.478,-9.468343,-29.953991,-5.983039
82144,Larawag,2.29,0.836,1.144,-4.842163,-15.39568,-11.006616
82263,Xamidimura,3,-2.932,-0.2,-35.43289,-115.66204,-94.671563
82294,Pipirima,3.56,-2.252,-0.21,-33.31875,-109.554458,-89.520712
82419,,4.7,-4.781,0.444,-165.254768,-557.850047,-530.561119
82421,,4.39,0.009,-0.088,-21.016847,-70.960621,13.269872
82477,,3.62,0.579,1.393,-8.440449,-28.763155,-27.33475
82607,,4.88,3.963,0.481,-1.767632,-6.167324,13.843316
82745,,3.19,0.951,1.16,-7.432411,-26.650562,4.567947
82826,,3.12,-2.746,1.552,-22.05913,-80.386753,-123.53816
82898,,4.06,-1.159,1.452,-17.282386,-64.033737,-88.530893
82952,,3.92,0.535,-0.018,-10.50257,-39.395153,24.426522
83007,,4.82,-0.651,1.483,-31.510319,-119.812027,-9.146869
83175,,4.97,-0.445,1.6,-28.838773,-113.826006,29.476938
83317,,4.83,-15.17,0.257,-19738.749294,-80395.923411,-56097.034524
83351,,4.91,2.718,0.471,-3.766782,-15.491692,22.326644
83358,,4.89,1.833,0.125,-9.410291,-38.733409,9.01272
83638,Aldhibah,3.17,-1.845,-0.12,-9.178442,-40.388128,91.793254
83755,Sabik,2.43,0.266,0.059,-5.602493,-25.470005,-7.342684
83885,,3.32,1.556,0.441,-3.401345,-16.05484,-15.432267
84086,Rasalgethi,2.78,-2.432,1.164,-20.995512,-104.709944,27.400863
84121,Sarin,3.12,1.308,0.08,-4.075476,-20.503689,9.676738
84122,,3.16,-2.152,1.437,-18.017787,-90.679203,69.185936
84147,Guniibuu,4.33,5.464,0.855,-1.027046,-5.204798,-2.656955
84256,,4.72,0.72,1.119,-11.872792,-61.962339,-0.490336
84315,,4.8,-1.749,-0.166,-31.649594,-168.007506,111.449558
84348,,4.64,0.986,0.043,-7.859219,-42.067341,32.591167
84622,,4.32,0.347,0.037,-10.332265,-59.860544,-13.853358
84636,,4.39,3.193,0.394,-2.741337,-15.956245,-6.251407
84710,,4.76,-0.039,1.194,-5.693181,-34.013168,-84.382697
84711,,3.27,-2.36,-0.186,-19.992891,-119.503681,-56.498782
84853,,4.15,-1.257,-0.011,-15.173056,-94.947155,72.840377
84999,,2.84,-3.644,1.479,-16.904234,-110.792345,-163.251778
85008,,3.31,-4.356,-0.15,-28.42707,-186.83103,-284.199972
85081,,4.16,2.128,0.283,-3.40098,-23.010733,-10.441731
85096,,4.34,-2.866,1.48,-40.112693,-272.586309,19.944743
85106,,4.53,2.139,0.385,-4.346256,-29.639799,-2.666506
85164,,4.28,1.609,0.402,-4.211689,-29.367376,-17.037061
85410,Rastaban,2.79,-2.543,0.954,-9.169333,-70.678899,92.218765
85433,Maasym,4.41,-0.86,1.434,-12.948576,-100.86468,49.842035
85436,Lesath,2.7,-3.536,-0.179,-17.880984,-139.40881,-107.054828
85467,,3.6,-0.315,-0.104,-3.736759,-29.474564,-52.908519
85494,,4.78,-0.694,0.016,-14.138881,-112.775053,-50.514993
85530,,2.84,-1.728,-0.136,-6.473763,-52.424912,-62.676478
85557,,4.89,2.487,0.251,-2.091471,-17.142584,24.833263
85560,Yildun,4.35,0.738,0.021,-0.379972,-3.119005,52.676703
85567,,4.86,2.439,0.279,-2.101791,-17.284211,25.026701
85665,Shaula,1.62,-4.597,-0.231,-16.048583,-138.749793,-105.649898
85769,Rasalhague,2.08,1.215,0.155,-1.587067,-14.453242,3.239454
85829,,4.56,-0.762,-0.02,-8.464162,-79.397322,-84.158121
85907,,4.26,0.729,1.075,-4.056689,-39.503921,-31.741494
85939,,4.77,2.946,0.43,-0.842597,-8.350132,21.590264
85965,Sargas,1.86,-2.961,0.406,-6.654055,-67.016643,-62.796539
85998,,3.54,0.995,0.262,-3.038557,-30.971085,-8.570974
86019,,4.58,-2.243,0.132,-22.118191,-228.091396,-32.691082
86148,,3.82,-1.902,-0.179,-8.66837,-96.48418,100.3369
86219,,4.76,3.103,0.415,-1.192144,-13.903682,-16.290191
86298,,4.24,0.614,0.086,-4.193749,-51.601055,-11.833705
86347,Dziban,4.57,2.777,0.434,-0.551088,-6.978598,21.736754
86403,,2.39,-3.463,-0.171,-8.785101,-114.747994,-93.292778
86469,,4.86,3.626,0.469,-1.184939,-16.360471,-6.522104
86475,Cebalrai,2.76,0.762,1.168,-1.802333,-24.949291,1.998237
86661,,3.61,-1.557,1.161,-2.868557,-46.020948,-97.652295
86705,,3.42,3.822,0.75,-0.434406,-7.3437,3.865655
86803,,4.53,-2.871,0.6,-14.494275,-266.775691,-141.045839
86804,,2.99,-5.871,0.509,-24.497404,-451.772701,-381.351324
86839,,3.75,1.257,0.043,-1.662293,-31.436744,1.488597
86950,,4.79,-1.371,-0.028,-6.855199,-145.022595,-89.679005
86991,Fuyue,3.19,0.258,1.192,-1.362278,-30.763993,-23.24156
87024,,4.78,-4.684,0.259,-25.587827,-597.130794,-503.121757
87314,Grumium,3.73,1.04,1.177,-0.532395,-18.850278,28.897629
87537,,3.86,-2.958,1.35,-3.005409,-183.808118,139.792353
87561,Eltanin,2.24,-1.134,1.521,-0.436154,-29.451035,37.014357
87574,,4.85,0.106,1.176,-0.890266,-63.565402,-62.128538
87661,,3.7,0.587,0.935,-0.356945,-36.596981,20.49449
87664,,4.88,-0.827,1.617,-0.993888,-103.381565,-92.166629
87726,,4.41,-2.697,0.38,-1.490198,-228.060606,132.680139
87775,,3.32,-0.004,0.987,-0.193436,-45.539708,-7.844563
87788,,5,-2.461,1.654,-1.067485,-268.261352,-156.465615
87844,,4.74,-0.786,-0.03,-0.105488,-116.540665,-51.439783
87856,,4.67,-1.897,1.254,0.048945,-197.029965,59.302737
87877,,4.79,-1.711,-0.1,0.228655,-199.020638,15.204156
87902,,4.62,2.76,0.39,0.049583,-23.502332,-1.515823
87920,,3.93,-3.954,0.029,1.061054,-376.863133,19.299314
87994,,4.26,-1.274,0.406,0.78172,-118.897851,47.065883
88018,,4.42,-0.344,0.046,0.685936,-89.660264,2.042683
88131,,4.77,1.218,0.41,0.683287,-50.807469,-7.304342
88293,,4.66,-2.47,0.774,5.079766,-231.855248,-131.637134
88327,,4.03,5.499,0.86,0.120862,-5.077062,0.221741
88361,Alnasl,2.98,0.616,0.981,0.648969,-25.602281,-15.040072
88382,,4.96,-1.813,1.656,5.511553,-209.372067,85.553275
88439,,3.65,-3.334,-0.101,4.628533,-159.924037,-191.28926
88451,,4.92,1.812,0.255,0.905675,-30.374417,-28.761768
88488,,4.64,0.029,0.951,2.634065,-82.600446,12.696067
88494,,3.71,1.583,0.159,0.842022,-26.247342,4.424647
88512,,5,-0.495,0.913,2.975131,-91.136249,86.415949
88517,,3.84,-1.237,-0.018,2.989087,-90.792184,49.863048
88562,,4.55,-0.534,0.938,3.222545,-91.333373,-49.532254
88589,,4.33,1.328,0.228,0.66171,-17.666424,-35.720985
88610,,4.37,-2.873,-0.164,10.031459,-262.374329,99.815819
88835,,4.52,-1.02,1.009,4.365484,-89.024955,-92.151983
88876,,4.96,0.486,1.055,3.674512,-71.778373,-31.55161
88895,,4.96,-1.153,1.643,7.396773,-142.29571,86.993204
89064,Polis,3.84,-16.16,0.195,5600.996443,-93152.961403,-35932.639895
89071,,4.99,3.189,0.44,0.600206,-9.886041,20.669241
89364,,3.1,-0.154,1.582,2.754228,-35.738834,-26.777975
89400,,4.66,-2.183,1.629,16.375476,-207.454698,-106.227399
89548,,4.33,-0.107,1.162,5.398691,-62.138782,45.423984
89583,,4.92,-0.479,1.594,9.859953,-111.033545,44.949429
89630,,4.22,-0.619,-0.093,2.687254,-29.589204,87.96844
89640,,4.85,0.338,0.911,7.249918,-79.403247,4.705156
89653,Kaus Media,2.72,-2.419,1.38,8.460232,-92.098382,-53.027575
89660,,3.55,4.019,0.489,0.219434,-2.381656,7.694536
89684,,3.23,1.889,0.941,1.719456,-18.438938,-0.937748
89819,,4.35,-1.437,1.462,6.937554,-68.218953,-126.259656
89856,,4.66,0.651,0.932,6.451297,-62.269156,-9.841775
89860,,3.85,1.04,1.168,3.495833,-33.687362,13.525603
89877,,4.98,1.221,0.082,3.046033,-29.090824,48.29866
89906,Kaus Australis,1.79,-1.424,-0.031,3.817188,-36.057831,-24.812975
90010,,4.81,-0.688,1.31,13.002383,-117.068408,-44.136913
90065,Fafnir,4.82,-0.103,1.179,4.51784,-39.674686,87.878659
90143,,3.49,-1.162,-0.179,6.951907,-58.794382,-61.23999
90217,Kaus Borealis,2.82,0.922,1.025,2.635486,-21.487046,-10.289309
90288,,4.1,1.161,0.995,3.180986,-25.152757,-29.238082
90315,,4.67,-0.285,0.076,12.044075,-94.026655,-24.631831
90515,,4.63,-1.015,-0.116,8.543936,-62.022507,-119.141451
90548,,4.92,-1.761,-0.101,20.84525,-149.470411,-155.81481
90623,,4.77,-4.292,0.611,50.037861,-349.665988,544.872436
90700,,4.62,-1.544,0.994,18.41312,-125.059291,-115.072484
90835,,3.85,-0.078,1.317,9.245186,-59.708018,-8.754035
90979,Vega,0.03,0.604,-0.001,0.960565,-5.908009,4.809731
91441,,4.7,0.735,0.358,11.242967,-60.259791,-9.766549
91507,,4.01,-0.12,1.134,3.982268,-20.957449,-63.491109
91559,,4.88,-1.208,1.112,30.823598,-160.362815,-23.750503
91632,,4.86,-0.918,-0.168,22.344567,-114.094971,-83.364626
91633,,4.67,1.185,0.17,7.366292,-37.5992,31.775155
91639,,4.59,1.198,0.18,7.069425,-36.050085,30.404986
91684,,4.34,0.94,0.192,7.36169,-37.202578,29.210771
91737,,4.78,2.502,0.199,2.388256,-11.885013,-25.845211
91754,,3.17,-1.158,-0.107,12.937936,-64.083559,-33.297761
91756,,4.19,2.773,0.483,3.560021,-17.631081,6.741603
91801,,4.83,0.366,1.199,13.941698,-68.411541,35.056839
91874,,4.34,2.036,0.148,5.592547,-26.87472,9.015438
91888,,4.22,-3.023,1.087,57.215132,-274.025425,-23.250298
92133,Sheliak,3.52,-3.829,0.003,53.40884,-240.514817,162.223134
92225,,4.63,-0.472,1.185,11.825931,-52.050358,90.213524
92319,,4.22,-3.99,-0.15,46.22288,-199.350966,-387.929889
92399,,4.92,-0.808,0.903,20.385014,-86.19141,108.242134
92471,Ainalrami,4.86,-2.828,1.412,74.467326,-309.170538,-133.319898
92492,,4.82,-0.296,1.151,7.953288,-32.876473,99.914948
92502,,4.22,-2.548,1.575,42.527743,-175.43781,135.530509
92527,,4.57,-1.233,0.782,31.602936,-129.768194,55.719384
92554,,5,0.38,1.348,18.454088,-75.246341,-32.363461
92564,Nunki,2.05,-2.17,-0.134,14.950858,-60.794062,-30.937099
92571,,4.08,-0.725,1.397,15.73619,-63.903742,63.435052
92654,Alya,4.62,1.24,0.161,11.483943,-45.872196,3.475585
92659,Alya B,4.98,1.402,0.204,12.587009,-50.255684,3.806479
92723,,4.4,-1.529,0.53,14.597349,-57.529297,-141.425058
92733,,4.83,0.867,1.057,15.206379,-59.808358,-6.318797
92793,,3.52,-1.726,1.151,26.037848,-101.172397,-40.325267
92855,,4.85,-1.516,-0.051,28.531786,-109.412352,-149.716796
92881,,4.83,2.431,0.396,6.100734,-23.286509,-18.210673
92902,Sulafat,3.25,-3.145,-0.049,40.69872,-154.738921,102.67804
92951,,4.02,0.636,1.082,11.79959,-44.328509,12.35001
92987,,4.94,-2.711,1.465,74.302034,-277.232391,180.363117
93115,,5,2.133,0.186,6.771591,-24.651517,27.352282
93136,,4.02,0.796,1.079,11.675164,-42.328374,-4.412978
93213,Ascella,2.6,0.44,0.062,6.326274,-22.577554,-13.471863
